2019/05/01 11:34:02,2019/05/01 11:44:15,612,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,486,Broadway & W 29 St,40.7462009,-73.98855723,15829,Subscriber,1986,1,2071
2019/05/01 11:34:03,2019/05/01 11:46:36,752,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3140,1 Ave & E 78 St,40.77140426,-73.9535166,33572,Subscriber,1974,1,2072
2019/05/01 11:34:11,2019/05/01 11:42:54,522,3134,3 Ave & E 62 St,40.76312584,-73.96526895,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,30484,Subscriber,1973,1,2073
2019/05/01 11:34:54,2019/05/01 11:37:33,159,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,27271,Subscriber,1984,1,2074
2019/05/01 11:34:59,2019/05/01 11:43:39,520,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,257,Lispenard St & Broadway,40.71939226,-74.00247214,27904,Subscriber,1977,1,2075
2019/05/01 11:36:26,2019/05/01 11:43:52,446,3461,Murray St & Greenwich St,40.714851505262516,-74.01122331619263,257,Lispenard St & Broadway,40.71939226,-74.00247214,16787,Subscriber,1993,1,2076
2019/05/01 11:36:30,2019/05/01 11:42:41,370,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,346,Bank St & Hudson St,40.73652889,-74.00618026,33893,Subscriber,1961,1,2077
2019/05/01 11:36:32,2019/05/01 11:55:13,1121,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3293,W 92 St & Broadway,40.7921,-73.9739,33254,Subscriber,1995,1,2078
2019/05/01 11:36:40,2019/05/01 11:39:26,166,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,305,E 58 St & 3 Ave,40.76095756,-73.96724467,30947,Subscriber,1982,1,2079
2019/05/01 11:36:40,2019/05/01 11:49:22,762,402,Broadway & E 22 St,40.7403432,-73.98955109,268,Howard St & Centre St,40.71910537,-73.99973337,33555,Subscriber,1977,1,2080
2019/05/01 11:37:17,2019/05/01 12:08:13,1856,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15109,Subscriber,1990,1,2081
2019/05/01 11:37:30,2019/05/01 11:45:05,454,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,28906,Subscriber,1993,2,2082
2019/05/01 11:37:56,2019/05/01 11:41:03,187,127,Barrow St & Hudson St,40.73172428,-74.00674436,346,Bank St & Hudson St,40.73652889,-74.00618026,33978,Subscriber,1995,1,2083
2019/05/01 11:37:56,2019/05/01 12:17:44,2388,532,S 5 Pl & S 5 St,40.710451,-73.960876,268,Howard St & Centre St,40.71910537,-73.99973337,20130,Customer,1969,0,2084
2019/05/01 11:37:58,2019/05/01 11:50:52,774,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18313,Subscriber,1972,1,2085
2019/05/01 11:38:22,2019/05/01 12:17:04,2322,532,S 5 Pl & S 5 St,40.710451,-73.960876,268,Howard St & Centre St,40.71910537,-73.99973337,20126,Customer,1969,0,2086
2019/05/01 11:38:29,2019/05/01 11:49:41,671,346,Bank St & Hudson St,40.73652889,-74.00618026,426,West St & Chambers St,40.71754834,-74.01322069,15983,Subscriber,1992,1,2087
2019/05/01 11:38:30,2019/05/01 11:44:28,358,334,W 20 St & 7 Ave,40.74238787,-73.99726235,346,Bank St & Hudson St,40.73652889,-74.00618026,30443,Subscriber,1964,1,2088
2019/05/01 11:38:49,2019/05/01 11:46:15,446,412,Forsyth St & Canal St,40.7158155,-73.99422366,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,27814,Subscriber,1978,1,2089
2019/05/01 11:38:58,2019/05/01 11:42:38,220,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,25491,Subscriber,1979,2,2090
2019/05/01 11:39:07,2019/05/01 11:42:45,218,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,297,E 15 St & 3 Ave,40.734232,-73.986923,16145,Subscriber,1996,2,2091
2019/05/01 11:39:07,2019/05/01 11:44:12,305,319,Fulton St & Broadway,40.711066,-74.009447,309,Murray St & West St,40.7149787,-74.013012,35313,Subscriber,1996,1,2092
2019/05/01 11:39:59,2019/05/01 11:49:22,563,3365,3 St & 7 Ave,40.6703837,-73.97839676,3381,3 St & Hoyt St,40.6777287,-73.99364123,32578,Subscriber,1978,1,2093
2019/05/01 11:40:00,2019/05/01 11:42:23,143,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,18728,Subscriber,1972,1,2094
2019/05/01 11:40:20,2019/05/01 11:52:44,743,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,517,Pershing Square South,40.751581,-73.97791,30466,Subscriber,1966,1,2095
2019/05/01 11:40:21,2019/05/01 11:58:13,1071,545,E 23 St & 1 Ave,40.736502,-73.97809472,523,W 38 St & 8 Ave,40.75466591,-73.99138152,30062,Subscriber,1982,1,2096
2019/05/01 11:40:37,2019/05/01 11:44:38,240,3002,South End Ave & Liberty St,40.711512,-74.015756,309,Murray St & West St,40.7149787,-74.013012,32321,Subscriber,1973,2,2097
2019/05/01 11:40:50,2019/05/01 11:50:20,569,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,17754,Subscriber,1979,1,2098
2019/05/01 11:40:52,2019/05/01 11:45:27,275,410,Suffolk St & Stanton St,40.72066442,-73.98517977,473,Rivington St & Chrystie St,40.72110063,-73.9919254,14700,Subscriber,1998,1,2099
2019/05/01 11:40:54,2019/05/01 11:50:56,601,257,Lispenard St & Broadway,40.71939226,-74.00247214,268,Howard St & Centre St,40.71910537,-73.99973337,33612,Subscriber,1990,1,2100
2019/05/01 11:41:01,2019/05/01 11:52:42,701,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,31244,Subscriber,1959,1,2101
2019/05/01 11:42:07,2019/05/01 11:50:09,481,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,335,Washington Pl & Broadway,40.72903917,-73.99404649,30564,Subscriber,1998,1,2102
2019/05/01 11:42:07,2019/05/01 11:51:51,584,257,Lispenard St & Broadway,40.71939226,-74.00247214,473,Rivington St & Chrystie St,40.72110063,-73.9919254,18952,Subscriber,1971,2,2103
2019/05/01 11:42:14,2019/05/01 11:47:37,323,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,14695,Subscriber,1994,2,2104
2019/05/01 11:42:19,2019/05/01 11:48:14,355,3151,E 81 St & York Ave,40.7728384,-73.94989233,3144,E 81 St & Park Ave,40.77677702,-73.9590097,32649,Subscriber,1963,1,2105
2019/05/01 11:42:35,2019/05/01 11:58:03,928,514,12 Ave & W 40 St,40.76087502,-74.00277668,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,30266,Customer,1969,0,2106
2019/05/01 11:44:00,2019/05/01 11:49:01,301,3365,3 St & 7 Ave,40.6703837,-73.97839676,3373,3 St & 3 Ave,40.6750705,-73.98775226,19608,Customer,1981,2,2107
2019/05/01 11:44:40,2019/05/01 11:47:50,190,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,27655,Subscriber,1993,2,2108
2019/05/01 11:45:14,2019/05/01 11:51:57,402,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,19094,Subscriber,1993,2,2109
2019/05/01 11:45:46,2019/05/01 11:58:44,777,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,35218,Subscriber,1969,1,2110
2019/05/01 11:45:48,2019/05/01 11:58:38,770,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,26952,Subscriber,1970,1,2111
2019/05/01 11:45:59,2019/05/01 12:00:36,877,268,Howard St & Centre St,40.71910537,-73.99973337,494,W 26 St & 8 Ave,40.74734825,-73.99723551,32954,Subscriber,1959,1,2112
2019/05/01 11:46:29,2019/05/01 12:16:40,1810,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,16231,Customer,1984,2,2113
2019/05/01 11:47:34,2019/05/01 11:52:01,266,3733,Avenue C & E 18 St,40.730563,-73.973984,545,E 23 St & 1 Ave,40.736502,-73.97809472,32690,Subscriber,1980,1,2114
2019/05/01 11:47:40,2019/05/01 12:04:37,1016,309,Murray St & West St,40.7149787,-74.013012,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,35592,Subscriber,1989,2,2115
2019/05/01 11:47:42,2019/05/01 12:00:29,767,309,Murray St & West St,40.7149787,-74.013012,415,Pearl St & Hanover Square,40.7047177,-74.00926027,33611,Subscriber,1976,1,2116
2019/05/01 11:48:06,2019/05/01 12:06:54,1127,276,Duane St & Greenwich St,40.71748752,-74.0104554,257,Lispenard St & Broadway,40.71939226,-74.00247214,28213,Subscriber,1977,2,2117
2019/05/01 11:48:23,2019/05/01 11:55:51,448,546,E 30 St & Park Ave S,40.74444921,-73.98303529,545,E 23 St & 1 Ave,40.736502,-73.97809472,25779,Subscriber,1964,2,2118
2019/05/01 11:48:32,2019/05/01 11:56:54,502,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,34175,Subscriber,1998,1,2119
2019/05/01 11:48:52,2019/05/01 11:54:10,317,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,35073,Subscriber,1977,1,2120
2019/05/01 11:49:10,2019/05/01 11:56:01,410,268,Howard St & Centre St,40.71910537,-73.99973337,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,33962,Subscriber,1979,1,2121
